ticket_id,created_at,title,description,category,subcategory,priority,department,resolution,confidence_score,escalation_required,repeat_issue,automation_candidate,environment,source_channel,affected_service,sla_hours,resolver_group,similar_ticket_hint,kb_article,resolution_steps,sentiment,user_impact
INC-0612,2026-01-25 01:10:00,Replication lag on Orders DB reporting replica,Application server connection pool to Orders DB fully exhausted during peak load. New requests queuing.,Database,Schema Migration Failure,High,DBA,"Extended tablespace by 200 GB, archived historical records, updated autogrow policy.",0.78,false,false,false,Staging,Chat,Orders DB,8,DBA,flyway migration failed constraint,KB-DB-030,1. Check replication lag; 2. Identify blocking query; 3. Kill blocker; 4. Restart replica agent; 5. Monitor lag trend,Frustrated,Org-wide
INC-0178,2026-01-09 16:28:00,Disk I/O latency spike on Kubernetes Cluster,Post-maintenance window the Kubernetes Cluster failed to boot correctly. Root cause appears to be a failed kernel update.,Infrastructure,Server Storage,Medium,InfraOps,"Identified memory leak in app v2.3.1, patched and redeployed service.",0.67,false,true,true,Dev,Portal,Kubernetes Cluster,8,InfraOps,disk full server,KB-INF-024,1. Identify high-CPU pod; 2. Review resource requests/limits; 3. Tune HPA thresholds; 4. Drain node; 5. Rebalance workloads,Frustrated,Single User
INC-0902,2026-02-04 07:56:00,Incorrect RBAC role on Identity Platform giving excess access,User entered incorrect password 5 times. Identity Platform account locked. Urgent as user is presenting to client.,Access Management,Password Reset,High,IAM Helpdesk,"Reset password, unlocked account, enforced new password policy, confirmed user access.",0.61,true,false,false,Cloud,Phone,Identity Platform,24,IAM Helpdesk,saml sso assertion mismatch,KB-IAM-023,1. Verify identity in HR system; 2. Assign role in IAM; 3. Sync group memberships; 4. Test login; 5. Notify user,Frustrated,Department
INC-0845,2026-02-02 07:44:00,Contractor account still active on SSO Provider after exit,Third party contractor account on SSO Provider remained enabled 5 days after offboarding date passed.,Access Management,Role Provisioning,Low,IAM Helpdesk,"Created time-limited privileged access with audit logging enabled, notified CISO.",0.6,true,false,false,Cloud,Portal,SSO Provider,24,IAM Helpdesk,rbac excess permission developer production,KB-IAM-026,1. Disable account immediately; 2. Remove all group memberships; 3. Revoke API tokens; 4. Log offboarding action; 5. Notify manager,Neutral,Team
INC-0587,2026-01-24 04:06:00,Index corruption detected on Reporting DB,Deadlock detected between order processing and inventory update transactions on Reporting DB. Orders failing sporadically.,Database,Backup Integrity Failure,Medium,DBA,"Fixed constraint by backfilling null values, reran migration, validated schema integrity.",0.6,true,false,false,Staging,Chat,Reporting DB,8,DBA,flyway migration failed constraint,KB-DB-036,1. Run EXPLAIN ANALYZE; 2. Identify sequential scan; 3. CREATE INDEX CONCURRENTLY; 4. Re-run query; 5. Monitor execution plan,Neutral,Org-wide
INC-0336,2026-01-15 07:05:00,API timeout when calling Notification Service endpoint,Post deployment users report Notification Service is throwing authentication errors. Session expires immediately after login.,Application,Performance Degradation,Medium,App Support,"Fixed broken Kafka consumer group offset, reprocessed missed messages.",0.63,true,true,false,Staging,Email,Notification Service,12,App Support,slow dashboard query timeout,KB-APP-026,1. Check app logs; 2. Identify error trace; 3. Rollback middleware; 4. Clear cache; 5. Smoke test login,Neutral,Single User
INC-0089,2026-01-06 12:44:00,Cron job not executing on ESXi Host,The ESXi Host is experiencing critical resource exhaustion. Monitoring alerts fired at 15:05. Users reported complete service outage.,Infrastructure,Backup Failure,Low,InfraOps,"Rolled back kernel patch, rebooted server, validated service health.",0.91,false,true,false,Staging,Chat,ESXi Host,8,InfraOps,memory leak service,KB-INF-010,1. Identify high-CPU pod; 2. Review resource requests/limits; 3. Tune HPA thresholds; 4. Drain node; 5. Rebalance workloads,Urgent,Single User
INC-0532,2026-01-22 05:33:00,Slow query causing Finance PostgreSQL timeout,Deadlock detected between order processing and inventory update transactions on Finance PostgreSQL. Orders failing sporadically.,Database,Tablespace Full,High,DBA,"Extended tablespace by 200 GB, archived historical records, updated autogrow policy.",0.94,false,true,false,Prod,Email,Finance PostgreSQL,8,DBA,flyway migration failed constraint,KB-DB-011,1. Check replication lag; 2. Identify blocking query; 3. Kill blocker; 4. Restart replica agent; 5. Monitor lag trend,Urgent,Team
INC-0304,2026-01-14 03:33:00,Slow response time on ERP System dashboard,The ERP System invoice export feature generates a 500 Internal Server Error when PDFs exceed 2 MB.,Application,Integration Error,High,App Support,"Rolled back auth middleware, cleared stale session cache, redeployed to prod.",0.95,false,false,false,Staging,Email,ERP System,12,App Support,login session expired after release,KB-APP-016,1. Run EXPLAIN ANALYZE; 2. Identify missing index; 3. Add index; 4. Rerun query; 5. Monitor dashboard load time,Frustrated,Single User
INC-0634,2026-01-25 20:04:00,Tablespace full alert on Analytics Warehouse,Application server connection pool to Analytics Warehouse fully exhausted during peak load. New requests queuing.,Database,Backup Integrity Failure,High,DBA,"Restarted replication worker, cleared blocking lock, resynced replica, validated lag under 5 seconds.",0.92,false,true,false,Prod,Portal,Analytics Warehouse,8,DBA,flyway migration failed constraint,KB-DB-041,1. Run EXPLAIN ANALYZE; 2. Identify sequential scan; 3. CREATE INDEX CONCURRENTLY; 4. Re-run query; 5. Monitor execution plan,Urgent,Single User
INC-0377,2026-01-16 17:28:00,API timeout when calling Reporting Dashboard endpoint,Dashboard on Reporting Dashboard taking over 45 seconds to load for date ranges beyond 90 days.,Application,API Timeout,High,App Support,"Fixed null pointer in PDF template renderer, redeployed document service.",0.95,false,false,false,Staging,Email,Reporting Dashboard,12,App Support,slow dashboard query timeout,KB-APP-030,1. Reproduce locally; 2. Capture stack trace; 3. Fix template null handling; 4. Redeploy; 5. Validate PDF export,Frustrated,Team
INC-0697,2026-01-28 01:26:00,BGP route flapping causing Branch VPN instability,Users in head office see intermittent slowness accessing Branch VPN. Ping tests show 18% packet loss.,Network,DHCP Exhaustion,Critical,NOC,"Restarted DNS resolver service, flushed cache, validated A and CNAME records.",0.97,false,false,false,Cloud,Phone,Branch VPN,12,NOC,dhcp lease exhaustion subnet,KB-NET-012,1. nslookup internal host; 2. Check DNS service status; 3. Restart resolver; 4. Flush client cache; 5. Validate resolution,Frustrated,Team
INC-0889,2026-02-03 20:36:00,Incorrect RBAC role on VPN Access giving excess access,User entered incorrect password 5 times. VPN Access account locked. Urgent as user is presenting to client.,Access Management,SSO Failure,High,IAM Helpdesk,"Verified identity via manager approval, issued temporary bypass code, enrolled new MFA device.",0.82,false,true,false,Cloud,Phone,VPN Access,24,IAM Helpdesk,new joiner hrms access missing provisioning,KB-IAM-004,1. Verify identity in HR system; 2. Assign role in IAM; 3. Sync group memberships; 4. Test login; 5. Notify user,Neutral,Department
INC-0870,2026-02-03 04:26:00,MFA device lost for Identity Platform admin,Project lead requesting temporary admin access to Identity Platform for quarterly audit activity.,Access Management,Role Provisioning,Medium,IAM Helpdesk,"Reset password, unlocked account, enforced new password policy, confirmed user access.",0.79,false,true,true,Cloud,Phone,Identity Platform,24,IAM Helpdesk,mfa device lost admin locked,KB-IAM-011,1. Disable account immediately; 2. Remove all group memberships; 3. Revoke API tokens; 4. Log offboarding action; 5. Notify manager,Neutral,Department
INC-0394,2026-01-17 08:12:00,Slow response time on HR Portal dashboard,Push notifications from HR Portal stopped firing after the Twilio credentials were rotated.,Application,Data Sync Failure,Critical,App Support,"Fixed broken Kafka consumer group offset, reprocessed missed messages.",0.96,false,false,false,Prod,Portal,HR Portal,12,App Support,login session expired after release,KB-APP-012,1. Run EXPLAIN ANALYZE; 2. Identify missing index; 3. Add index; 4. Rerun query; 5. Monitor dashboard load time,Urgent,Single User
INC-0337,2026-01-15 07:46:00,PDF export failing on Notification Service,Push notifications from Notification Service stopped firing after the Twilio credentials were rotated.,Application,Integration Error,Medium,App Support,"Patched UIKit dependency conflict in iOS build, released v2.1.5 hotfix.",0.71,false,false,false,Dev,Portal,Notification Service,12,App Support,kafka consumer offset lag,KB-APP-035,1. Check app logs; 2. Identify error trace; 3. Rollback middleware; 4. Clear cache; 5. Smoke test login,Neutral,Team
INC-0173,2026-01-09 12:35:00,Memory leak detected on Web Server,The Web Server is experiencing critical resource exhaustion. Monitoring alerts fired at 22:58. Users reported complete service outage.,Infrastructure,Compute Performance,High,InfraOps,"Identified noisy workload, tuned resource limits, rebalanced pods across nodes.",0.82,false,false,false,Dev,Email,Web Server,8,InfraOps,os patch failure vm,KB-INF-026,1. Boot into rescue mode; 2. Identify failed kernel; 3. Rollback with grub; 4. Reboot; 5. Validate services,Frustrated,Single User
INC-0215,2026-01-11 00:05:00,Data not syncing between Invoice Service and backend,Data entered in Invoice Service is not propagating to the downstream analytics pipeline causing stale reports.,Application,Configuration Error,High,App Support,"Fixed null pointer in PDF template renderer, redeployed document service.",0.97,false,false,false,Dev,Portal,Invoice Service,12,App Support,slow dashboard query timeout,KB-APP-027,1. Check app logs; 2. Identify error trace; 3. Rollback middleware; 4. Clear cache; 5. Smoke test login,Urgent,Org-wide
INC-0382,2026-01-16 22:08:00,Mobile app crashing on HR Portal launch,The HR Portal invoice export feature generates a 500 Internal Server Error when PDFs exceed 2 MB.,Application,Configuration Error,Medium,App Support,"Added missing composite index on report query, reduced response time from 45s to 1.2s.",0.73,false,false,false,Dev,Portal,HR Portal,12,App Support,slow dashboard query timeout,KB-APP-023,1. Check app logs; 2. Identify error trace; 3. Rollback middleware; 4. Clear cache; 5. Smoke test login,Urgent,Department
INC-0843,2026-02-02 05:30:00,Incorrect RBAC role on Active Directory giving excess access,Project lead requesting temporary admin access to Active Directory for quarterly audit activity.,Access Management,Password Reset,High,IAM Helpdesk,"Reset password, unlocked account, enforced new password policy, confirmed user access.",0.75,false,false,false,Cloud,Phone,Active Directory,24,IAM Helpdesk,mfa device lost admin locked,KB-IAM-048,1. Verify user identity via manager; 2. Issue MFA bypass; 3. Enroll new device; 4. Revoke old device; 5. Send confirmation,Neutral,Department
INC-0478,2026-01-20 07:41:00,Abnormal data transfer volume from Cloud IAM,DLP alert: 4.7 GB transferred from Cloud IAM to personal Dropbox account in off-hours.,Security,Certificate Expired,Medium,SOC,"Isolated endpoint, terminated process, collected forensic artifacts, forced password reset.",0.85,false,true,false,Prod,Email,Cloud IAM,4,SOC,data exfiltration dlp alert,KB-SEC-043,1. Quarantine emails; 2. Block domain in proxy; 3. Notify affected users; 4. Reset credentials if clicked; 5. Update filter rules,Neutral,Org-wide
INC-0208,2026-01-10 17:55:00,Slow response time on Payment Gateway dashboard,Dashboard on Payment Gateway taking over 45 seconds to load for date ranges beyond 90 days.,Application,Configuration Error,Medium,App Support,"Fixed null pointer in PDF template renderer, redeployed document service.",0.73,false,true,false,Dev,Portal,Payment Gateway,12,App Support,notification service credentials expired,KB-APP-036,1. Reproduce locally; 2. Capture stack trace; 3. Fix template null handling; 4. Redeploy; 5. Validate PDF export,Urgent,Single User
INC-0623,2026-01-25 10:38:00,Index corruption detected on Reporting DB,Application server connection pool to Reporting DB fully exhausted during peak load. New requests queuing.,Database,Tablespace Full,High,DBA,"Extended tablespace by 200 GB, archived historical records, updated autogrow policy.",0.81,false,false,false,Prod,Portal,Reporting DB,8,DBA,slow query dashboard timeout postgres,KB-DB-002,1. Run EXPLAIN ANALYZE; 2. Identify sequential scan; 3. CREATE INDEX CONCURRENTLY; 4. Re-run query; 5. Monitor execution plan,Urgent,Department
INC-0190,2026-01-10 02:52:00,Email notifications not sending from Notification Service,Push notifications from Notification Service stopped firing after the Twilio credentials were rotated.,Application,Integration Error,Critical,App Support,"Rotated notification service API keys, updated secrets vault, restarted worker.",0.99,false,false,false,Prod,Email,Notification Service,12,App Support,pdf export internal server error,KB-APP-037,1. Run EXPLAIN ANALYZE; 2. Identify missing index; 3. Add index; 4. Rerun query; 5. Monitor dashboard load time,Neutral,Department
INC-0125,2026-01-07 19:11:00,NFS mount lost on Cron Service,Memory utilization on Cron Service climbing steadily since last deployment. GC pauses increasing response latency.,Infrastructure,Hypervisor Issue,Low,InfraOps,"Identified memory leak in app v2.3.1, patched and redeployed service.",0.68,false,true,false,Dev,Portal,Cron Service,8,InfraOps,disk full server,KB-INF-044,1. Identify high-CPU pod; 2. Review resource requests/limits; 3. Tune HPA thresholds; 4. Drain node; 5. Rebalance workloads,Neutral,Team
INC-0531,2026-01-22 04:56:00,Schema migration failed on Orders DB,Nightly backup for Orders DB completed but verification checksum mismatch found.,Database,Tablespace Full,Medium,DBA,"Extended tablespace by 200 GB, archived historical records, updated autogrow policy.",0.65,false,false,false,Prod,Phone,Orders DB,8,DBA,replica lag stale reporting data,KB-DB-037,1. Query pg_locks; 2. Identify conflicting PIDs; 3. Terminate deadlock; 4. Adjust locking strategy; 5. Test transaction flow,Neutral,Team
